idd,classid,level,line,eline,priority,kind1,kind2,manalimit,manamin,カード名,content,evolve,bold1,bold2,bold3,bold4,文字カウント,進化文字,f1,f2,マイナスライン,マイナスE,手加えました
351,4,3,0,2,,進化時,疾走付与,11,0,風読みの少年・ゼル,,進化時 覚醒 状態なら、 自分の他のフォロワー1体は疾走 を持つ。,進化時,覚醒,疾走,,0,33,,●,,0,
352,4,3,2,2,,相手のターン開始時,ダメージを受けた後,11,0,ドラゴスネーク,相手のターン開始時、このフォロワーがダメージを受けているなら、@user_name1体を出す。,相手のターン開始時、このフォロワーがダメージを受けているなら、@user_name1体を出す。,,,,@user_name,47,47,,,,,
353,4,3,3,0,1,直接召喚,か,11,0,天翔けるドラゴニュート,直接召喚 自分が元のコスト7以上のカードをプレイしたとき、それが4回目以降なら、このカードを1枚、自分のデッキから場に出す。,,直接召喚,,,,62,0,●,,0,,
354,4,4,1,0,2,エンハンス,疾走,4,0,ワイバーンライダー・エイファ,ファンファーレ エンハンス 7； +2/+2して、疾走 を持つ。,,エンハンス,ファンファーレ,疾走,,32,0,●,,1,,
355,4,4,2,2,,ダメージを受けた後,か,11,0,侮蔑の使徒,このフォロワーがダメージを受けた後に破壊されなかったなら、+2/+0する。,このフォロワーがダメージを受けた後に破壊されなかったなら、+2/+0する。,,,,,37,37,,,,,
356,4,4,2,0,,ファンファーレ,PP最大値を+,9,0,水竜神の巫女,ファンファーレ このターンが自分の5ターン目以降(5ターン目を含む)なら、自分のPP最大値を+1する。,,ファンファーレ,,,,51,0,,,,,
357,4,4,2,0,,ファンファーレ,か,11,0,ジークフリート,ファンファーレ ダメージを受けている相手のフォロワー1体を破壊する。,,ファンファーレ,,,,34,0,,,,,
358,4,4,3,0,,ファンファーレ,か,11,0,ニードルドラゴニュート,ファンファーレ 相手のフォロワー1体を選択する。そのフォロワーがダメージを受けているなら、3ダメージ。受けていないなら、1ダメージ。,,ファンファーレ,,,,66,0,,,,,
359,4,4,1,1,,フォロワー以外のカードをプレイするたび,か,11,0,竜翼の暗殺者,自分がフォロワー以外のカードをプレイするたび、+1/+0する。,自分がフォロワー以外のカードをプレイするたび、+1/+0する。,,,,,31,31,●,●,1,1,
360,4,4,1,1,,ラストワード,か,11,0,輝石のドラゴン,ラストワード カードを3枚引く。,ラストワード カードを3枚引く。,ラストワード,,,,16,16,,,,,
361,4,4,3,3,,覚醒,か,11,0,原初の竜使い,覚醒 状態なら、自分の場に元のコスト3以下の他のドラゴン・フォロワーが出るたび、ランダムな相手のフォロワー1体に2ダメージと相手のリーダーに1ダメージ。,覚醒 状態なら、自分の場に元のコスト3以下の他のドラゴン・フォロワーが出るたび、ランダムな相手のフォロワー1体に2ダメージと相手のリーダーに1ダメージ。,覚醒,,,,76,76,,,,,
362,4,4,2,2,,自分のターン終了時,か,11,0,ラハブ,自分のターン終了時、「自分の残りのPPの値」と同じだけ+1/+0する。,自分のターン終了時、「自分の残りのPPの値」と同じだけ+1/+0する。,,,,,35,35,,,,,
363,4,4,2,2,,自分のターン終了時,か,11,0,邪毒の紫竜,自分のターン終了時、手札からコスト最小のカードをランダムに1枚捨てる。+2/+2する。,自分のターン終了時、手札からコスト最小のカードをランダムに1枚捨てる。+2/+2する。,,,,,43,43,,,,,
364,4,4,2,2,,自分のリーダーに攻撃するとき,か,11,0,ドラゴニックシューター,相手のターンに、相手のフォロワーが自分のリーダーに攻撃するとき、そのフォロワーに2ダメージを与え、この能力を失う。,相手のターンに、相手のフォロワーが自分のリーダーに攻撃するとき、そのフォロワーに2ダメージを与え、この能力を失う。,,,,,57,57,,,,,
365,4,4,0,1,,進化時,か,11,0,ジルニトラ,,進化時 ドラゴン1体を出す。,進化時,ドラゴン,,,0,14,,,,,
366,4,4,2,2,,相手のターン開始時,守護,11,0,エンパイアドラグーン・エリオス,相手のターン開始時、このフォロワーがダメージを受けているなら、このフォロワーは2回復して、守護 を持つ。,相手のターン開始時、このフォロワーがダメージを受けているなら、このフォロワーは2回復して、守護 を持つ。,守護,,,,52,52,,,,,
367,4,4,2,2,,他のフォロワーが攻撃するとき,か,11,0,ヒッポグリフの乗り手,自分の他のフォロワーが攻撃するとき、このフォロワーを+1/+0する。,自分の他のフォロワーが攻撃するとき、このフォロワーを+1/+0する。,,,,,34,34,,,,,
368,4,4,2,2,,変身,か,5,0,竜の石像,自分のターン終了時、「相手の場のカードの枚数」が自分より多いなら、このフォロワーはドラゴンに変身する。,自分のターン終了時、「相手の場のカードの枚数」が自分より多いなら、このフォロワーはドラゴンに変身する。,変身,ドラゴン,,,51,51,,,,,
369,4,5,3,0,,PP最大値を+1,か,9,0,護国真龍・スカーサハ,ファンファーレ 覚醒 状態でないなら、このフォロワーに2ダメージを与え、自分のPP最大値を+1する。覚醒 状態なら、自分のリーダーは「次に受けるダメージを-2する」を持つ。,,ファンファーレ,覚醒,,,86,0,,,,,
370,4,5,1,0,,コストを-1,か,11,0,アジ・ダハーカ,自分のフォロワーが進化したとき、このカードのコストを-1する。,,,,,,31,0,●,,1,,
371,4,5,2,2,,ダメージを受けた後,か,11,0,忌まわしき紫竜,このフォロワーがダメージを受けたとき、このフォロワーが破壊されなかったなら、カードを2枚引く。,このフォロワーがダメージを受けたとき、このフォロワーが破壊されなかったなら、カードを2枚引く。,,,,,47,47,,,,,
372,4,5,2,0,,ファンファーレ,か,11,0,エースドラグーン,ファンファーレ 「自分のフォロワーの最大攻撃力の値」と同じだけ+1/+0する。,,ファンファーレ,,,,39,0,,,,,
373,4,5,1,0,,ファンファーレ,か,11,0,大亀の長老,ファンファーレ 覚醒 状態なら、自分のEPを1回復。,,ファンファーレ,,,,26,0,,,,,
374,4,5,2,0,,ファンファーレ,か,11,0,鳳凰の庭園,ファンファーレ お互いの手札のカードのコストは半分（端数切り上げ）になる。,,ファンファーレ,,,,37,0,,,,,
375,4,5,2,0,,ファンファーレ,か,11,0,カラミティドラゴン,ファンファーレ ライトニングブラスト1枚を手札に加える。覚醒 状態なら、そのコストを-1する。,,ファンファーレ,ライトニングブラスト,覚醒,,47,0,,,,,
376,4,5,3,0,,ファンファーレ,か,11,0,ケートス,ファンファーレ コスト最小の相手のフォロワー1体を破壊する（コスト最小のフォロワーが複数いるなら、その中からランダムに1体）。,,ファンファーレ,,,,63,0,,,,,
377,4,5,2,2,,ラストワード,か,11,0,天空の覇者・フォルテ,ラストワード 次の自分のターン開始時、手札のランダムなドラゴン・フォロワー1枚を+3/+1する。,ラストワード 次の自分のターン開始時、手札のランダムなドラゴン・フォロワー1枚を+3/+1する。,ラストワード,,,,48,48,,,,,
378,4,5,2,2,,攻撃時,か,11,0,終戦のドラグーン,攻撃時 自分の手札のランダムなドラゴン・フォロワー2枚のコストを-1して、攻撃力を+1する。,攻撃時 自分の手札のランダムなドラゴン・フォロワー2枚のコストを-1して、攻撃力を+1する。,攻撃時,,,,46,46,,,,,
379,4,5,2,2,,自分のターン中,か,11,0,魔獣の乗り手,自分のターン中、相手のリーダーか相手のフォロワーへ攻撃してダメージを与えたあと、このフォロワーの攻撃力を2倍にする。,自分のターン中、相手のリーダーか相手のフォロワーへ攻撃してダメージを与えたあと、このフォロワーの攻撃力を2倍にする。,,,,,58,58,,,,,
380,4,5,2,0,,進化する,か,11,0,侮蔑の絶傑・ガルミーユ,自分のターン中、このフォロワーがダメージを受けた後に破壊されなかったなら、このフォロワーは進化する。,,,,,,50,0,,,,,
381,4,6,1,0,,ファンファーレ,PP最大値を+1,9,0,絆の竜剣士・アイラ,ファンファーレ 自分のPP最大値を+1して、自分のPPを3回復。,,ファンファーレ ,,,,32,0,●,,1,,
382,4,6,4,0,,ファンファーレ,エンハンス,9,0,恐竜時代,ファンファーレ 自分のドラゴン・フォロワー1体を+2/+2する。そのフォロワーは「ラストワード ドラゴンの卵1枚を手札に加える」を持つ。エンハンス 10； +2/+2ではなく+5/+5する。,,ファンファーレ,ラストワード,ドラゴンの卵,エンハンス,95,0,,,,,
383,4,6,2,0,,ファンファーレ,か,11,0,竜化の秘法,ファンファーレ 自分か相手のフォロワー1体をドラゴンに変身させる。,,ファンファーレ,ドラゴン,,,33,0,●,,0,,
384,4,6,3,0,,ファンファーレ,か,11,0,圧倒する猛撃,ファンファーレ 相手のフォロワー1体を破壊する。覚醒 状態なら、ドラゴン・フォロワーをランダムに1枚、自分のデッキから手札に加える。,,ファンファーレ,覚醒,,,66,0,,,,,
385,4,6,1,0,,ファンファーレ,か,11,0,騎竜兵,ファンファーレ 手札のカード1枚のコストを-2する。,,ファンファーレ,,,,26,0,,,,,
386,4,6,2,0,,ファンファーレ,か,11,0,不死鳥の乗り手・アイナ,ファンファーレ 「他のフォロワーの数」と同じだけ+1/+0する。（相手の場も含める）,,ファンファーレ,,,,42,0,,,,,
387,4,6,1,0,,ファンファーレ,か,11,0,ファフニール,ファンファーレ 他のフォロワーすべてに2ダメージ。,,ファンファーレ,,,,25,0,,,,,
388,4,7,1,1,,2回攻撃,か,11,0,ハイドラ,このフォロワーは、1ターンに2回攻撃できる。,このフォロワーは、1ターンに2回攻撃できる。,,,,,22,22,,,,,
389,4,7,1,0,,ファンファーレ,か,11,0,ジルニトラ,ファンファーレ ドラゴン1体を出す。,,ファンファーレ,ドラゴン,,,18,0,,,,,
390,4,7,4,0,,ファンファーレ,か,11,0,竜鎧の戦士,ファンファーレ このバトル中、自分のリーダーは「自分がフォロワー以外のカードをプレイするたび、相手のリーダーに1ダメージ」を持つ。(@user_nameが複数発動した場合、リーダーは同じ能力を複数持つ),,ファンファーレ,,,@user_name,101,0,,,,,
391,4,7,3,0,,ファンファーレ,か,11,0,アドラメレク,ファンファーレ +X/+0する。相手のフォロワー1体にXダメージ。Xは「自分がこのバトル中にプレイしたフォロワー以外のカードの枚数」である。,,ファンファーレ,,,,70,0,,,,,
392,4,7,3,0,,ファンファーレ,自分のターン終了時,11,0,悪夢の竜・ジャバウォック,ファンファーレ と自分のターン終了時、自分のデッキのコスト最小のフォロワーをランダムに1枚消滅させる。+X/+Xする。Xは「消滅させたカードのコストの値」である。,,ファンファーレ,,,,81,0,,,,,
393,4,7,2,2,2,ラストワード,か,11,0,ウロボロス,ラストワード 自分のリーダーを3回復。@user_name1枚を手札に加える。,ラストワード 自分のリーダーを3回復。@user_name1枚を手札に加える。,ラストワード,,,@user_name,39,39,,,,,
394,4,8,1,1,,2以上のダメージは1,か,11,0,ハルクドラゴニュート,このフォロワーへの2以上のダメージは1になる。,このフォロワーへの2以上のダメージは1になる。,,,,,23,23,,,,,
395,4,8,3,0,,ファンファーレ,か,11,0,ジャバウォック,ファンファーレ 自分の他のフォロワーすべてを破壊する。破壊したフォロワーそれぞれについて、「それよりコストの大きいフォロワー」をランダムに1枚ずつ、自分のデッキから場に出す。,,ファンファーレ,,,,87,0,,,,,
396,4,8,2,0,,ファンファーレ,か,11,0,ピュートーン,ファンファーレ 自分のデッキのコスト7以下のカードすべてを消滅させる。,,ファンファーレ,,,,35,0,,,,,
